2025-10-19 08:10:31.254 | INFO     | __main__:<module>:199 - DyFuzz test nltk
2025-10-19 09:01:42.848 | INFO     | __main__:run_limit_n:136 - Started 45th subprocess with PID 74642 (PGID 74642) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:43.049 | INFO     | __main__:run_limit_n:136 - Started 46th subprocess with PID 74643 (PGID 74643) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:43.260 | INFO     | __main__:run_limit_n:136 - Started 47th subprocess with PID 74644 (PGID 74644) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:44.278 | INFO     | __main__:run_limit_n:136 - Started 48th subprocess with PID 74645 (PGID 74645) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:44.513 | INFO     | __main__:run_limit_n:136 - Started 49th subprocess with PID 74646 (PGID 74646) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:44.716 | INFO     | __main__:run_limit_n:136 - Started 50th subprocess with PID 74647 (PGID 74647) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:44.817 | INFO     | __main__:run_limit_n:136 - Started 51th subprocess with PID 74648 (PGID 74648) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:45.021 | INFO     | __main__:run_limit_n:136 - Started 52th subprocess with PID 74649 (PGID 74649) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:45.225 | INFO     | __main__:run_limit_n:136 - Started 53th subprocess with PID 74650 (PGID 74650) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:45.438 | INFO     | __main__:run_limit_n:136 - Started 54th subprocess with PID 74651 (PGID 74651) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:45.643 | INFO     | __main__:run_limit_n:136 - Started 55th subprocess with PID 74652 (PGID 74652) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:45.837 | INFO     | __main__:run_limit_n:136 - Started 56th subprocess with PID 74653 (PGID 74653) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:46.040 | INFO     | __main__:run_limit_n:136 - Started 57th subprocess with PID 74654 (PGID 74654) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:46.244 | INFO     | __main__:run_limit_n:136 - Started 58th subprocess with PID 74655 (PGID 74655) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:46.345 | INFO     | __main__:run_limit_n:136 - Started 59th subprocess with PID 74656 (PGID 74656) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:46.572 | INFO     | __main__:run_limit_n:136 - Started 60th subprocess with PID 74657 (PGID 74657) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:46.779 | INFO     | __main__:run_limit_n:136 - Started 61th subprocess with PID 74658 (PGID 74658) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:46.980 | INFO     | __main__:run_limit_n:136 - Started 62th subprocess with PID 74659 (PGID 74659) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:47.183 | INFO     | __main__:run_limit_n:136 - Started 63th subprocess with PID 74660 (PGID 74660) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:47.389 | INFO     | __main__:run_limit_n:136 - Started 64th subprocess with PID 74661 (PGID 74661) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:47.591 | INFO     | __main__:run_limit_n:136 - Started 65th subprocess with PID 74662 (PGID 74662) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:47.796 | INFO     | __main__:run_limit_n:136 - Started 66th subprocess with PID 74663 (PGID 74663) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:48.004 | INFO     | __main__:run_limit_n:136 - Started 67th subprocess with PID 74664 (PGID 74664) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:48.211 | INFO     | __main__:run_limit_n:136 - Started 68th subprocess with PID 74665 (PGID 74665) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:48.403 | INFO     | __main__:run_limit_n:136 - Started 69th subprocess with PID 74666 (PGID 74666) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:48.506 | INFO     | __main__:run_limit_n:136 - Started 70th subprocess with PID 74667 (PGID 74667) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:48.713 | INFO     | __main__:run_limit_n:136 - Started 71th subprocess with PID 74668 (PGID 74668) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:48.919 | INFO     | __main__:run_limit_n:136 - Started 72th subprocess with PID 74669 (PGID 74669) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:49.130 | INFO     | __main__:run_limit_n:136 - Started 73th subprocess with PID 74670 (PGID 74670) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:49.336 | INFO     | __main__:run_limit_n:136 - Started 74th subprocess with PID 74671 (PGID 74671) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:49.565 | INFO     | __main__:run_limit_n:136 - Started 75th subprocess with PID 74672 (PGID 74672) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:49.763 | INFO     | __main__:run_limit_n:136 - Started 76th subprocess with PID 74673 (PGID 74673) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:49.854 | INFO     | __main__:run_limit_n:136 - Started 77th subprocess with PID 74674 (PGID 74674) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:50.142 | INFO     | __main__:run_limit_n:136 - Started 78th subprocess with PID 74675 (PGID 74675) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:50.353 | INFO     | __main__:run_limit_n:136 - Started 79th subprocess with PID 74676 (PGID 74676) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:50.561 | INFO     | __main__:run_limit_n:136 - Started 80th subprocess with PID 74677 (PGID 74677) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:50.771 | INFO     | __main__:run_limit_n:136 - Started 81th subprocess with PID 74678 (PGID 74678) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:50.978 | INFO     | __main__:run_limit_n:136 - Started 82th subprocess with PID 74679 (PGID 74679) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:51.188 | INFO     | __main__:run_limit_n:136 - Started 83th subprocess with PID 74680 (PGID 74680) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:51.389 | INFO     | __main__:run_limit_n:136 - Started 84th subprocess with PID 74681 (PGID 74681) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:51.643 | INFO     | __main__:run_limit_n:136 - Started 85th subprocess with PID 74682 (PGID 74682) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:51.847 | INFO     | __main__:run_limit_n:136 - Started 86th subprocess with PID 74683 (PGID 74683) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:52.038 | INFO     | __main__:run_limit_n:136 - Started 87th subprocess with PID 74684 (PGID 74684) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:52.242 | INFO     | __main__:run_limit_n:136 - Started 88th subprocess with PID 74685 (PGID 74685) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:52.442 | INFO     | __main__:run_limit_n:136 - Started 89th subprocess with PID 74686 (PGID 74686) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:52.544 | INFO     | __main__:run_limit_n:136 - Started 90th subprocess with PID 74687 (PGID 74687) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:52.643 | INFO     | __main__:run_limit_n:136 - Started 91th subprocess with PID 74688 (PGID 74688) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:52.849 | INFO     | __main__:run_limit_n:136 - Started 92th subprocess with PID 74689 (PGID 74689) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:58.855 | WARNING  | __main__:run_limit_n:139 - Subprocess timed out
2025-10-19 09:01:58.871 | INFO     | __main__:run_limit_n:136 - Started 93th subprocess with PID 74690 (PGID 74690) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:59.093 | INFO     | __main__:run_limit_n:136 - Started 94th subprocess with PID 74691 (PGID 74691) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:59.301 | INFO     | __main__:run_limit_n:136 - Started 95th subprocess with PID 74692 (PGID 74692) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:59.505 | INFO     | __main__:run_limit_n:136 - Started 96th subprocess with PID 74693 (PGID 74693) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:59.713 | INFO     | __main__:run_limit_n:136 - Started 97th subprocess with PID 74694 (PGID 74694) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:01:59.915 | INFO     | __main__:run_limit_n:136 - Started 98th subprocess with PID 74695 (PGID 74695) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:02:00.105 | INFO     | __main__:run_limit_n:136 - Started 99th subprocess with PID 74696 (PGID 74696) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:02:00.311 | INFO     | __main__:run_limit_n:136 - Started 100th subprocess with PID 74697 (PGID 74697) for dask.multiprocessing.ensure_dict with 2 params
2025-10-19 09:02:00.510 | INFO     | __main__:<module>:219 - Fuzz dask.multiprocessing.ensure_dict 2 done
2025-10-19 09:02:00.510 | INFO     | __main__:<module>:220 - Coverage now: 14106
2025-10-19 09:02:00.510 | INFO     | __main__:<module>:210 - DyFuzz dask utils.cached_max 1
2025-10-19 09:02:00.510 | DEBUG    | __main__:<module>:217 - dask.utils.cached_max has 1 params, run 100 times
2025-10-19 09:02:00.511 | INFO     | __main__:run_limit_n:136 - Started 1th subprocess with PID 74698 (PGID 74698) for dask.utils.cached_max with 1 params
2025-10-19 09:02:06.517 | WARNING  | __main__:run_limit_n:139 - Subprocess timed out
2025-10-19 09:02:10.313 | INFO     | __main__:run_limit_n:136 - Started 2th subprocess with PID 74740 (PGID 74740) for dask.utils.cached_max with 1 params
2025-10-19 09:02:10.725 | INFO     | __main__:run_limit_n:136 - Started 3th subprocess with PID 74782 (PGID 74782) for dask.utils.cached_max with 1 params
2025-10-19 09:02:10.938 | INFO     | __main__:run_limit_n:136 - Started 4th subprocess with PID 74783 (PGID 74783) for dask.utils.cached_max with 1 params
2025-10-19 09:02:11.142 | INFO     | __main__:run_limit_n:136 - Started 5th subprocess with PID 74784 (PGID 74784) for dask.utils.cached_max with 1 params
2025-10-19 09:02:11.243 | INFO     | __main__:run_limit_n:136 - Started 6th subprocess with PID 74785 (PGID 74785) for dask.utils.cached_max with 1 params
2025-10-19 09:02:11.448 | INFO     | __main__:run_limit_n:136 - Started 7th subprocess with PID 74786 (PGID 74786) for dask.utils.cached_max with 1 params
2025-10-19 09:02:11.648 | INFO     | __main__:run_limit_n:136 - Started 8th subprocess with PID 74787 (PGID 74787) for dask.utils.cached_max with 1 params
2025-10-19 09:02:11.863 | INFO     | __main__:run_limit_n:136 - Started 9th subprocess with PID 74788 (PGID 74788) for dask.utils.cached_max with 1 params
2025-10-19 09:02:12.067 | INFO     | __main__:run_limit_n:136 - Started 10th subprocess with PID 74789 (PGID 74789) for dask.utils.cached_max with 1 params
2025-10-19 09:02:12.271 | INFO     | __main__:run_limit_n:136 - Started 11th subprocess with PID 74790 (PGID 74790) for dask.utils.cached_max with 1 params
2025-10-19 09:02:12.465 | INFO     | __main__:run_limit_n:136 - Started 12th subprocess with PID 74791 (PGID 74791) for dask.utils.cached_max with 1 params
2025-10-19 09:02:12.666 | INFO     | __main__:run_limit_n:136 - Started 13th subprocess with PID 74792 (PGID 74792) for dask.utils.cached_max with 1 params
2025-10-19 09:02:12.869 | INFO     | __main__:run_limit_n:136 - Started 14th subprocess with PID 74793 (PGID 74793) for dask.utils.cached_max with 1 params
2025-10-19 09:02:13.072 | INFO     | __main__:run_limit_n:136 - Started 15th subprocess with PID 74794 (PGID 74794) for dask.utils.cached_max with 1 params
2025-10-19 09:02:13.279 | INFO     | __main__:run_limit_n:136 - Started 16th subprocess with PID 74795 (PGID 74795) for dask.utils.cached_max with 1 params
2025-10-19 09:02:13.475 | INFO     | __main__:run_limit_n:136 - Started 17th subprocess with PID 74796 (PGID 74796) for dask.utils.cached_max with 1 params
2025-10-19 09:02:13.674 | INFO     | __main__:run_limit_n:136 - Started 18th subprocess with PID 74797 (PGID 74797) for dask.utils.cached_max with 1 params
2025-10-19 09:02:13.877 | INFO     | __main__:run_limit_n:136 - Started 19th subprocess with PID 74798 (PGID 74798) for dask.utils.cached_max with 1 params
2025-10-19 09:02:14.081 | INFO     | __main__:run_limit_n:136 - Started 20th subprocess with PID 74799 (PGID 74799) for dask.utils.cached_max with 1 params
2025-10-19 09:02:14.285 | INFO     | __main__:run_limit_n:136 - Started 21th subprocess with PID 74800 (PGID 74800) for dask.utils.cached_max with 1 params
2025-10-19 09:02:14.490 | INFO     | __main__:run_limit_n:136 - Started 22th subprocess with PID 74801 (PGID 74801) for dask.utils.cached_max with 1 params
2025-10-19 09:02:14.726 | INFO     | __main__:run_limit_n:136 - Started 23th subprocess with PID 74802 (PGID 74802) for dask.utils.cached_max with 1 params
2025-10-19 09:02:14.940 | INFO     | __main__:run_limit_n:136 - Started 24th subprocess with PID 74803 (PGID 74803) for dask.utils.cached_max with 1 params
2025-10-19 09:02:15.216 | INFO     | __main__:run_limit_n:136 - Started 25th subprocess with PID 74805 (PGID 74805) for dask.utils.cached_max with 1 params
2025-10-19 09:02:15.442 | INFO     | __main__:run_limit_n:136 - Started 26th subprocess with PID 74846 (PGID 74846) for dask.utils.cached_max with 1 params
2025-10-19 09:02:15.652 | INFO     | __main__:run_limit_n:136 - Started 27th subprocess with PID 74847 (PGID 74847) for dask.utils.cached_max with 1 params
2025-10-19 09:02:15.864 | INFO     | __main__:run_limit_n:136 - Started 28th subprocess with PID 74848 (PGID 74848) for dask.utils.cached_max with 1 params
2025-10-19 09:02:16.071 | INFO     | __main__:run_limit_n:136 - Started 29th subprocess with PID 74849 (PGID 74849) for dask.utils.cached_max with 1 params
2025-10-19 09:02:16.279 | INFO     | __main__:run_limit_n:136 - Started 30th subprocess with PID 74850 (PGID 74850) for dask.utils.cached_max with 1 params
2025-10-19 09:02:16.486 | INFO     | __main__:run_limit_n:136 - Started 31th subprocess with PID 74851 (PGID 74851) for dask.utils.cached_max with 1 params
2025-10-19 09:02:19.777 | INFO     | __main__:run_limit_n:136 - Started 32th subprocess with PID 74852 (PGID 74852) for dask.utils.cached_max with 1 params
2025-10-19 09:02:20.021 | INFO     | __main__:run_limit_n:136 - Started 33th subprocess with PID 74853 (PGID 74853) for dask.utils.cached_max with 1 params
2025-10-19 09:02:20.223 | INFO     | __main__:run_limit_n:136 - Started 34th subprocess with PID 74854 (PGID 74854) for dask.utils.cached_max with 1 params
2025-10-19 09:02:20.415 | INFO     | __main__:run_limit_n:136 - Started 35th subprocess with PID 74855 (PGID 74855) for dask.utils.cached_max with 1 params
2025-10-19 09:02:20.622 | INFO     | __main__:run_limit_n:136 - Started 36th subprocess with PID 74856 (PGID 74856) for dask.utils.cached_max with 1 params
2025-10-19 09:02:20.938 | INFO     | __main__:run_limit_n:136 - Started 37th subprocess with PID 74857 (PGID 74857) for dask.utils.cached_max with 1 params
2025-10-19 09:02:21.151 | INFO     | __main__:run_limit_n:136 - Started 38th subprocess with PID 74858 (PGID 74858) for dask.utils.cached_max with 1 params
2025-10-19 09:02:21.359 | INFO     | __main__:run_limit_n:136 - Started 39th subprocess with PID 74859 (PGID 74859) for dask.utils.cached_max with 1 params
2025-10-19 09:02:21.553 | INFO     | __main__:run_limit_n:136 - Started 40th subprocess with PID 74860 (PGID 74860) for dask.utils.cached_max with 1 params
2025-10-19 09:02:21.760 | INFO     | __main__:run_limit_n:136 - Started 41th subprocess with PID 74861 (PGID 74861) for dask.utils.cached_max with 1 params
2025-10-19 09:02:21.965 | INFO     | __main__:run_limit_n:136 - Started 42th subprocess with PID 74862 (PGID 74862) for dask.utils.cached_max with 1 params
2025-10-19 09:02:22.175 | INFO     | __main__:run_limit_n:136 - Started 43th subprocess with PID 74863 (PGID 74863) for dask.utils.cached_max with 1 params
2025-10-19 09:02:22.393 | INFO     | __main__:run_limit_n:136 - Started 44th subprocess with PID 74864 (PGID 74864) for dask.utils.cached_max with 1 params
2025-10-19 09:02:22.600 | INFO     | __main__:run_limit_n:136 - Started 45th subprocess with PID 74865 (PGID 74865) for dask.utils.cached_max with 1 params
2025-10-19 09:02:22.803 | INFO     | __main__:run_limit_n:136 - Started 46th subprocess with PID 74866 (PGID 74866) for dask.utils.cached_max with 1 params
2025-10-19 09:02:22.892 | INFO     | __main__:run_limit_n:136 - Started 47th subprocess with PID 74867 (PGID 74867) for dask.utils.cached_max with 1 params
2025-10-19 09:02:23.112 | INFO     | __main__:run_limit_n:136 - Started 48th subprocess with PID 74868 (PGID 74868) for dask.utils.cached_max with 1 params
2025-10-19 09:02:23.320 | INFO     | __main__:run_limit_n:136 - Started 49th subprocess with PID 74869 (PGID 74869) for dask.utils.cached_max with 1 params
2025-10-19 09:02:23.533 | INFO     | __main__:run_limit_n:136 - Started 50th subprocess with PID 74870 (PGID 74870) for dask.utils.cached_max with 1 params
2025-10-19 09:02:23.740 | INFO     | __main__:run_limit_n:136 - Started 51th subprocess with PID 74871 (PGID 74871) for dask.utils.cached_max with 1 params
2025-10-19 09:02:23.951 | INFO     | __main__:run_limit_n:136 - Started 52th subprocess with PID 74872 (PGID 74872) for dask.utils.cached_max with 1 params
2025-10-19 09:02:24.159 | INFO     | __main__:run_limit_n:136 - Started 53th subprocess with PID 74873 (PGID 74873) for dask.utils.cached_max with 1 params
2025-10-19 09:02:24.372 | INFO     | __main__:run_limit_n:136 - Started 54th subprocess with PID 74874 (PGID 74874) for dask.utils.cached_max with 1 params
2025-10-19 09:02:24.578 | INFO     | __main__:run_limit_n:136 - Started 55th subprocess with PID 74875 (PGID 74875) for dask.utils.cached_max with 1 params
2025-10-19 09:02:24.781 | INFO     | __main__:run_limit_n:136 - Started 56th subprocess with PID 74876 (PGID 74876) for dask.utils.cached_max with 1 params
2025-10-19 09:02:25.083 | INFO     | __main__:run_limit_n:136 - Started 57th subprocess with PID 74877 (PGID 74877) for dask.utils.cached_max with 1 params
2025-10-19 09:02:25.294 | INFO     | __main__:run_limit_n:136 - Started 58th subprocess with PID 74878 (PGID 74878) for dask.utils.cached_max with 1 params
2025-10-19 09:02:25.505 | INFO     | __main__:run_limit_n:136 - Started 59th subprocess with PID 74879 (PGID 74879) for dask.utils.cached_max with 1 params
2025-10-19 09:02:25.712 | INFO     | __main__:run_limit_n:136 - Started 60th subprocess with PID 74880 (PGID 74880) for dask.utils.cached_max with 1 params
2025-10-19 09:02:25.910 | INFO     | __main__:run_limit_n:136 - Started 61th subprocess with PID 74881 (PGID 74881) for dask.utils.cached_max with 1 params
2025-10-19 09:02:26.012 | INFO     | __main__:run_limit_n:136 - Started 62th subprocess with PID 74882 (PGID 74882) for dask.utils.cached_max with 1 params
2025-10-19 09:02:26.225 | INFO     | __main__:run_limit_n:136 - Started 63th subprocess with PID 74883 (PGID 74883) for dask.utils.cached_max with 1 params
2025-10-19 09:02:26.432 | INFO     | __main__:run_limit_n:136 - Started 64th subprocess with PID 74884 (PGID 74884) for dask.utils.cached_max with 1 params
2025-10-19 09:02:26.644 | INFO     | __main__:run_limit_n:136 - Started 65th subprocess with PID 74886 (PGID 74886) for dask.utils.cached_max with 1 params
2025-10-19 09:02:26.870 | INFO     | __main__:run_limit_n:136 - Started 66th subprocess with PID 74927 (PGID 74927) for dask.utils.cached_max with 1 params
2025-10-19 09:02:27.080 | INFO     | __main__:run_limit_n:136 - Started 67th subprocess with PID 74928 (PGID 74928) for dask.utils.cached_max with 1 params
2025-10-19 09:02:27.288 | INFO     | __main__:run_limit_n:136 - Started 68th subprocess with PID 74929 (PGID 74929) for dask.utils.cached_max with 1 params
2025-10-19 09:02:27.497 | INFO     | __main__:run_limit_n:136 - Started 69th subprocess with PID 74930 (PGID 74930) for dask.utils.cached_max with 1 params
2025-10-19 09:02:27.708 | INFO     | __main__:run_limit_n:136 - Started 70th subprocess with PID 74931 (PGID 74931) for dask.utils.cached_max with 1 params
2025-10-19 09:02:27.916 | INFO     | __main__:run_limit_n:136 - Started 71th subprocess with PID 74932 (PGID 74932) for dask.utils.cached_max with 1 params
2025-10-19 09:02:28.127 | INFO     | __main__:run_limit_n:136 - Started 72th subprocess with PID 74933 (PGID 74933) for dask.utils.cached_max with 1 params
2025-10-19 09:02:28.338 | INFO     | __main__:run_limit_n:136 - Started 73th subprocess with PID 74934 (PGID 74934) for dask.utils.cached_max with 1 params
2025-10-19 09:02:28.542 | INFO     | __main__:run_limit_n:136 - Started 74th subprocess with PID 74935 (PGID 74935) for dask.utils.cached_max with 1 params
2025-10-19 09:02:28.745 | INFO     | __main__:run_limit_n:136 - Started 75th subprocess with PID 74936 (PGID 74936) for dask.utils.cached_max with 1 params
2025-10-19 09:02:28.949 | INFO     | __main__:run_limit_n:136 - Started 76th subprocess with PID 74937 (PGID 74937) for dask.utils.cached_max with 1 params
2025-10-19 09:02:29.156 | INFO     | __main__:run_limit_n:136 - Started 77th subprocess with PID 74938 (PGID 74938) for dask.utils.cached_max with 1 params
2025-10-19 09:02:29.367 | INFO     | __main__:run_limit_n:136 - Started 78th subprocess with PID 74939 (PGID 74939) for dask.utils.cached_max with 1 params
2025-10-19 09:02:29.576 | INFO     | __main__:run_limit_n:136 - Started 79th subprocess with PID 74940 (PGID 74940) for dask.utils.cached_max with 1 params
2025-10-19 09:02:29.841 | INFO     | __main__:run_limit_n:136 - Started 80th subprocess with PID 74941 (PGID 74941) for dask.utils.cached_max with 1 params
2025-10-19 09:02:30.049 | INFO     | __main__:run_limit_n:136 - Started 81th subprocess with PID 74942 (PGID 74942) for dask.utils.cached_max with 1 params
2025-10-19 09:02:30.251 | INFO     | __main__:run_limit_n:136 - Started 82th subprocess with PID 74943 (PGID 74943) for dask.utils.cached_max with 1 params
2025-10-19 09:02:30.443 | INFO     | __main__:run_limit_n:136 - Started 83th subprocess with PID 74944 (PGID 74944) for dask.utils.cached_max with 1 params
2025-10-19 09:02:30.638 | INFO     | __main__:run_limit_n:136 - Started 84th subprocess with PID 74945 (PGID 74945) for dask.utils.cached_max with 1 params
2025-10-19 09:02:30.840 | INFO     | __main__:run_limit_n:136 - Started 85th subprocess with PID 74946 (PGID 74946) for dask.utils.cached_max with 1 params
2025-10-19 09:02:31.040 | INFO     | __main__:run_limit_n:136 - Started 86th subprocess with PID 74947 (PGID 74947) for dask.utils.cached_max with 1 params
2025-10-19 09:02:31.249 | INFO     | __main__:run_limit_n:136 - Started 87th subprocess with PID 74948 (PGID 74948) for dask.utils.cached_max with 1 params
2025-10-19 09:02:31.451 | INFO     | __main__:run_limit_n:136 - Started 88th subprocess with PID 74949 (PGID 74949) for dask.utils.cached_max with 1 params
2025-10-19 09:02:31.655 | INFO     | __main__:run_limit_n:136 - Started 89th subprocess with PID 74950 (PGID 74950) for dask.utils.cached_max with 1 params
2025-10-19 09:02:31.847 | INFO     | __main__:run_limit_n:136 - Started 90th subprocess with PID 74951 (PGID 74951) for dask.utils.cached_max with 1 params
2025-10-19 09:02:32.039 | INFO     | __main__:run_limit_n:136 - Started 91th subprocess with PID 74952 (PGID 74952) for dask.utils.cached_max with 1 params
2025-10-19 09:02:32.264 | INFO     | __main__:run_limit_n:136 - Started 92th subprocess with PID 74953 (PGID 74953) for dask.utils.cached_max with 1 params
2025-10-19 09:02:32.467 | INFO     | __main__:run_limit_n:136 - Started 93th subprocess with PID 74954 (PGID 74954) for dask.utils.cached_max with 1 params
2025-10-19 09:02:32.660 | INFO     | __main__:run_limit_n:136 - Started 94th subprocess with PID 74955 (PGID 74955) for dask.utils.cached_max with 1 params
2025-10-19 09:02:32.860 | INFO     | __main__:run_limit_n:136 - Started 95th subprocess with PID 74956 (PGID 74956) for dask.utils.cached_max with 1 params
2025-10-19 09:02:33.651 | INFO     | __main__:run_limit_n:136 - Started 96th subprocess with PID 74957 (PGID 74957) for dask.utils.cached_max with 1 params
2025-10-19 09:02:33.873 | INFO     | __main__:run_limit_n:136 - Started 97th subprocess with PID 74958 (PGID 74958) for dask.utils.cached_max with 1 params
2025-10-19 09:02:34.144 | INFO     | __main__:run_limit_n:136 - Started 98th subprocess with PID 74959 (PGID 74959) for dask.utils.cached_max with 1 params
2025-10-19 09:02:34.350 | INFO     | __main__:run_limit_n:136 - Started 99th subprocess with PID 74960 (PGID 74960) for dask.utils.cached_max with 1 params
2025-10-19 09:02:34.558 | INFO     | __main__:run_limit_n:136 - Started 100th subprocess with PID 74961 (PGID 74961) for dask.utils.cached_max with 1 params
2025-10-19 09:02:34.759 | INFO     | __main__:<module>:219 - Fuzz dask.utils.cached_max 1 done
2025-10-19 09:02:34.759 | INFO     | __main__:<module>:220 - Coverage now: 14113
2025-10-19 09:02:34.759 | INFO     | __main__:<module>:210 - DyFuzz dask optimization.get_dependencies 4
2025-10-19 09:02:34.759 | DEBUG    | __main__:<module>:217 - dask.optimization.get_dependencies has 4 params, run 100 times
2025-10-19 09:02:34.761 | INFO     | __main__:run_limit_n:136 - Started 1th subprocess with PID 74962 (PGID 74962) for dask.optimization.get_dependencies with 4 params
2025-10-19 09:02:34.992 | INFO     | __main__:run_limit_n:136 - Started 2th subprocess with PID 74963 (PGID 74963) for dask.optimization.get_dependencies with 4 params
2025-10-19 09:02:35.222 | INFO     | __main__:run_limit_n:136 - Started 3th subprocess with PID 74964 (PGID 74964) for dask.optimization.get_dependencies with 4 params
2025-10-19 09:02:35.338 | INFO     | __main__:run_limit_n:136 - Started 4th subprocess with PID 74965 (PGID 74965) for dask.optimization.get_dependencies with 4 params
2025-10-19 09:02:35.897 | INFO     | __main__:run_limit_n:136 - Started 5th subprocess with PID 74966 (PGID 74966) for dask.optimization.get_dependencies with 4 params
2025-10-19 09:02:36.116 | INFO     | __main__:run_limit_n:136 - Started 6th subprocess with PID 74967 (PGID 74967) for dask.optimization.get_dependencies with 4 params
2025-10-19 09:02:36.318 | INFO     | __main__:run_limit_n:136 - Started 7th subprocess with PID 74968 (PGID 74968) for dask.optimization.get_dependencies with 4 params
2025-10-19 09:02:36.520 | INFO     | __main__:run_limit_n:136 - Started 8th subprocess with PID 74969 (PGID 74969) for dask.optimization.get_dependencies with 4 params
2025-10-19 09:02:36.845 | INFO     | __main__:run_limit_n:136 - Started 9th subprocess with PID 74970 (PGID 74970) for dask.optimization.get_dependencies with 4 params
2025-10-19 09:02:37.059 | INFO     | __main__:run_limit_n:136 - Started 10th subprocess with PID 74971 (PGID 74971) for dask.optimization.get_dependencies with 4 params
2025-10-19 09:02:37.277 | INFO     | __main__:run_limit_n:136 - Started 11th subprocess with PID 74972 (PGID 74972) for dask.optimization.get_dependencies with 4 params
2025-10-19 09:02:37.481 | INFO     | __main__:run_limit_n:136 - Started 12th subprocess with PID 74973 (PGID 74973) for dask.optimization.get_dependencies with 4 params
2025-10-19 09:02:37.581 | INFO     | __main__:run_limit_n:136 - Started 13th subprocess with PID 74974 (PGID 74974) for dask.optimization.get_dependencies with 4 params
2025-10-19 09:02:37.794 | INFO     | __main__:run_limit_n:136 - Started 14th subprocess with PID 74975 (PGID 74975) for dask.optimization.get_dependencies with 4 params
2025-10-19 09:02:37.997 | INFO     | __main__:run_limit_n:136 - Started 15th subprocess with PID 74976 (PGID 74976) for dask.optimization.get_dependencies with 4 params
